_id,LOC_ID,LOC_NAME,AUSPICE,ADDRESS,PCODE,ward,PHONE,bldg_type,BLDGNAME,IGSPACE,TGSPACE,PGSPACE,KGSPACE,SGSPACE,TOTSPACE,subsidy,run_date,cwelcc_flag,geometry
94,1336,Lef - Vaughan Road Infant And Toddler Centre,Non Profit Agency,529 VAUGHAN RD,M6C 2R1,12,(416) 658-1874,Public High School,Vaughan Road Collegiate,10,15,24,0,0,49,Y,29NOV24,Y,"{""coordinates"": [[309902.85046119936, 4839009.073441208]], ""type"": ""MultiPoint""}"
95,1339,Cedarbrae Day Nursery,Commercial Agency,1385 MIDLAND AVE,M1P 3B8,21,(416) 751-0664,High Rise Apartment,,0,0,32,20,45,97,Y,29NOV24,Y,"{""coordinates"": [[323818.7755593466, 4845657.156743071]], ""type"": ""MultiPoint""}"
96,1340,Central Eglinton Childrens' Centre,Non Profit Agency,223 EGLINTON AVE E,M4P 1L1,12,(416) 440-0383,Public Elementary School,Eglinton Public School,0,15,48,104,135,302,Y,29NOV24,Y,"{""coordinates"": [[313596.9795194183, 4840888.431350056]], ""type"": ""MultiPoint""}"
97,1347,Children Of Tomorrow - John McCrae,Non Profit Agency,431 MCCOWAN RD,M1J 1J1,21,(416) 261-9893,Public Elementary School,John McCrae Public School,0,0,0,52,90,142,Y,29NOV24,Y,"{""coordinates"": [[325750.35996160074, 4844930.579914591]], ""type"": ""MultiPoint""}"
98,1348,Brookhaven Child Care,Non Profit Agency,70 BROOKHAVEN DR,M6M 4N8,5,(416) 249-6587,Public Elementary School,Brookhaven Public School,0,15,24,52,60,151,Y,29NOV24,Y,"{""coordinates"": [[305147.0216637205, 4840283.97440353]], ""type"": ""MultiPoint""}"
99,1350,Terry Tan Child Care (Rossburn) Facility #4450,Non Profit Agency,15 ROSSBURN DR,M9C 2P7,2,(416) 621-9722x201,Public Elementary School,Eatonville Public School,10,10,32,26,30,108,Y,29NOV24,Y,"{""coordinates"": [[299425.4685693834, 4833101.172167103]], ""type"": ""MultiPoint""}"
100,1351,Birchmount Place Centre For Early Learning,Commercial Agency,2360 BIRCHMOUNT RD,M1T 2M4,22,(416) 291-0304x221,High Rise Apartment,,10,15,32,0,24,81,Y,29NOV24,Y,"{""coordinates"": [[320932.81764480734, 4849238.329434042]], ""type"": ""MultiPoint""}"
101,1356,Vincent Massey Academy - (521909 Ontario Ltd.),Commercial Agency,68 DAISY AVE,M8W 1S1,3,(416) 252-3304x225,Other,Vincent Massey Academy,0,15,64,0,0,79,Y,29NOV24,N,"{""coordinates"": [[302512.1532729226, 4828652.671594827]], ""type"": ""MultiPoint""}"
102,1360,Immanuel Child Care Centre,Non Profit Agency,21 CHANNEL NINE CRT,M1S 4B5,23,(416) 293-9361,Place of Worship,Immanuel School Society Of East Toronto,0,30,56,0,0,86,Y,29NOV24,Y,"{""coordinates"": [[324303.64785114984, 4849347.613702468]], ""type"": ""MultiPoint""}"
103,1361,Dandylion Childcare Centre,Non Profit Agency,53 DONLANDS AVE,M4J 3N7,14,(416) 469-0091,Public Elementary School,Wilkinson Public School (Annex),0,0,32,78,150,260,Y,29NOV24,Y,"{""coordinates"": [[317903.2115813718, 4838022.319932001]], ""type"": ""MultiPoint""}"
104,1367,Kiddies Lodge Day Care Centre,Commercial Agency,764 ELLESMERE RD,M1P 2W4,21,(416) 298-6092,Place of Worship,Members In Christ Assemblies,0,15,24,0,30,69,N,29NOV24,Y,"{""coordinates"": [[321948.8087648986, 4847240.734439323]], ""type"": ""MultiPoint""}"
105,1371,Knob Hill Day Nursery,Non Profit Agency,23 GAGE AVE,M1J 1T3,21,(416) 439-9864,Place of Worship,Knob Hill United Church,10,15,24,0,0,49,Y,29NOV24,Y,"{""coordinates"": [[325028.4601735486, 4845482.8892773185]], ""type"": ""MultiPoint""}"
106,1372,Tng Central Neighbourhood House,Non Profit Agency,349 ONTARIO ST,M5A 2V8,13,(416) 925-4363x110,Community/Recreation Centre,Central Neighbourhood House,10,20,16,0,0,46,Y,29NOV24,Y,"{""coordinates"": [[315375.9366541142, 4835627.08158883]], ""type"": ""MultiPoint""}"
107,1373,Calico Saints Child Care Centre,Non Profit Agency,35 CALICO DR,M3L 1V5,6,(416) 741-8499,Public Elementary School,Calico Public School,10,15,24,65,60,174,Y,29NOV24,Y,"{""coordinates"": [[304510.92379954254, 4844215.788851044]], ""type"": ""MultiPoint""}"
108,1374,Palisades Centre For Early Learning,Commercial Agency,15 SAN ROMANOWAY,M3N 2Y9,7,(416) 663-4431x221,Community/Recreation Centre,Palisades Recreation Centre,20,15,48,24,30,137,Y,29NOV24,Y,"{""coordinates"": [[303511.1472542061, 4846571.399986534]], ""type"": ""MultiPoint""}"
109,1379,Davisville Care Programme Inc.,Non Profit Agency,50 DAVISVILLE AVE,M4S 1E8,12,(416) 487-7479,Public Elementary School,Davisville Public School,10,20,32,104,150,316,Y,29NOV24,Y,"{""coordinates"": [[313280.8700408636, 4839894.572443072]], ""type"": ""MultiPoint""}"
110,1381,Centro Clinton Day Care Centre,Non Profit Agency,460 MANNING AVE,M6G 2V7,11,(416) 537-5841,Public Elementary School,Clinton Public School,0,20,48,52,77,197,Y,29NOV24,Y,"{""coordinates"": [[311732.1965831368, 4835302.858937489]], ""type"": ""MultiPoint""}"
111,1383,Kimbercroft Day Nursery 2,Commercial Agency,39 KIMBERCROFT CRT,M1S 5B5,23,(416) 321-1694,High Rise Apartment,,0,0,48,0,30,78,Y,29NOV24,Y,"{""coordinates"": [[325814.23495145846, 4850250.01035311]], ""type"": ""MultiPoint""}"
112,1391,Progress Childcare (Scarborough Inc. #1 (3 Glamorgan),Non Profit Agency,3 GLAMORGAN AVE,M1P 4N9,21,(416) 291-3368,High Rise Apartment,,10,10,48,22,0,90,Y,29NOV24,Y,"{""coordinates"": [[322301.1432831866, 4847630.393428486]], ""type"": ""MultiPoint""}"
113,1395,Tamarack Day Care Centre (765566 Ontario Inc),Commercial Agency,3315 MIDLAND AVE,M1V 4W7,23,(416) 293-3152,Purpose Built,Commercial Space,0,15,32,44,45,136,Y,29NOV24,Y,"{""coordinates"": [[321820.90515361686, 4851958.744177122]], ""type"": ""MultiPoint""}"
114,1396,Mothercraft: Robertson House (32 Heath Street West),Non Profit Agency,32 HEATH ST W,M4V 1T3,12,(416) 920-3515x5115,Purpose Built,Mothercraft,10,25,24,0,0,59,Y,29NOV24,Y,"{""coordinates"": [[313139.8580953058, 4838922.958569558]], ""type"": ""MultiPoint""}"
115,1402,Mother Of Compassion Child Care,Non Profit Agency,40 SEWELLS RD,M1B 3G5,25,(416) 724-1462,Catholic High School,Mother Theresa Catholic Secondary School,10,15,24,0,0,49,Y,29NOV24,Y,"{""coordinates"": [[327771.217934635, 4852234.04187406]], ""type"": ""MultiPoint""}"
116,1413,Albion Early Learning  & Child Care Centre,Public (City Operated) Agency,1545 ALBION RD,M9V 1B2,1,(416) 392-5083,Purpose Built,,10,20,24,0,0,54,Y,29NOV24,Y,"{""coordinates"": [[297838.9006582497, 4844479.302660974]], ""type"": ""MultiPoint""}"
117,1414,Centennial College East York Day Care (Plains Rd),Non Profit Agency,175 PLAINS RD,M4J 2R2,14,(416) 289-5104,Public Elementary School,Diefenbaker Public School,0,0,0,26,30,56,Y,29NOV24,Y,"{""coordinates"": [[318371.37808115606, 4839467.539330698]], ""type"": ""MultiPoint""}"
118,1420,Cast For Kids Child Care Centre,Non Profit Agency,1430 SHEPPARD AVE W,M3M 2W9,6,(416) 638-4487,Public Elementary School,Sheppard Public School,10,15,24,26,45,120,Y,29NOV24,Y,"{""coordinates"": [[305745.75396514835, 4845051.089880966]], ""type"": ""MultiPoint""}"
119,1425,Vradenburg Community Child Care Centre,Non Profit Agency,50 VRADENBERG DR,M1T 1M6,22,(416) 497-7016,Public Elementary School,Vradenburg Junior Public School,10,15,24,26,30,105,Y,29NOV24,Y,"{""coordinates"": [[320233.5049190599, 4848281.560635606]], ""type"": ""MultiPoint""}"
120,1426,Educare Kindergarten - Islington,Commercial Agency,2825 ISLINGTON AVE,M9L 2K1,7,(416) 749-0415,High Rise Apartment,Swiss Court,0,10,32,18,30,90,Y,29NOV24,N,"{""coordinates"": [[299365.71039671986, 4845376.720966009]], ""type"": ""MultiPoint""}"
121,1430,N.Y.A.D. Donwood Inc,Non Profit Agency,61 DORCOT AVE,M1P 3K5,21,(416) 759-7648,Public Elementary School,Donwood Park Public School,0,10,16,26,15,67,Y,29NOV24,Y,"{""coordinates"": [[323935.5027221312, 4846363.023487915]], ""type"": ""MultiPoint""}"
122,1434,Champions Children's Centre,Non Profit Agency,9 GRENOBLE DR,M3C 1C3,16,(416) 467-5983,Public Elementary School,Grenoble Public School,0,0,16,26,60,102,Y,29NOV24,Y,"{""coordinates"": [[318276.56354943814, 4841732.4874517955]], ""type"": ""MultiPoint""}"
123,1439,Wexford Community Childcare Centre,Non Profit Agency,1 WAYNE AVE,M1R 1Y1,21,(416) 759-1965,Public Elementary School,George Peck Public School,10,15,16,26,30,97,Y,29NOV24,Y,"{""coordinates"": [[321422.66496470646, 4844276.572984561]], ""type"": ""MultiPoint""}"
124,1440,Petit Pearson Child Care,Non Profit Agency,7 SNOWCREST AVE,M2K 2K5,17,(416) 222-2769,Public Elementary School,Lester B. Pearson Public School,0,15,24,52,60,151,Y,29NOV24,Y,"{""coordinates"": [[313857.0012808654, 4850267.062888858]], ""type"": ""MultiPoint""}"
125,1445,Children Are People Education,Non Profit Agency,272 CODSELL AVE,M3H 3X2,6,(416) 633-8831,Community/Recreation Centre,Borochov Centre,20,55,56,0,0,131,Y,29NOV24,Y,"{""coordinates"": [[308108.3069981151, 4846086.146132442]], ""type"": ""MultiPoint""}"
126,1448,Rainbow Village Childcare Centre (Mid-Scarborough Child Care),Non Profit Agency,2460 EGLINTON AVE E,M1K 5J7,21,(416) 266-5835,Purpose Built,,6,25,56,13,30,130,Y,29NOV24,Y,"{""coordinates"": [[323920.42929723766, 4843820.8415101785]], ""type"": ""MultiPoint""}"
127,1452,Cambridge Place Centre For Early Learning,Commercial Agency,30 DENTON AVE,M1L 4P2,20,(416) 699-8636x221,High Rise Apartment,Apartment Building,10,15,48,20,0,93,Y,29NOV24,Y,"{""coordinates"": [[321913.6777571535, 4839357.46092486]], ""type"": ""MultiPoint""}"
128,1453,Downtown Montessori At Coatsworth (Formerly Ward Nine -Coatsworth),Non Profit Agency,11 COATSWORTH CRES,M4C 5P8,19,(416) 694-9444,High Rise Apartment,Hanson Building,10,15,32,0,0,57,Y,29NOV24,Y,"{""coordinates"": [[319221.9169451631, 4837686.82670851]], ""type"": ""MultiPoint""}"
129,1454,Dunloe Children's Centre,Non Profit Agency,78 DUNLOE RD,M5P 2T6,12,(416) 483-6559,Public Elementary School,Forest Hill Public School,0,0,56,0,30,86,Y,29NOV24,Y,"{""coordinates"": [[311737.4456234697, 4839494.49558726]], ""type"": ""MultiPoint""}"
130,1458,Enriched Child Care Learning Centre,Commercial Agency,6030 BATHURST ST,M2R 1Z9,6,(416) 650-5355,High Rise Apartment,,0,10,24,0,0,34,Y,29NOV24,Y,"{""coordinates"": [[309018.4619596779, 4849762.660897529]], ""type"": ""MultiPoint""}"
131,1460,Children's Village Day Care Centre #3,Commercial Agency,225 MARKHAM RD,M1J 3C6,24,(416) 267-9677,High Rise Apartment,,10,15,24,16,40,105,Y,29NOV24,Y,"{""coordinates"": [[327425.6296685747, 4845174.448605603]], ""type"": ""MultiPoint""}"
132,1462,Howard Park Children's Centre,Non Profit Agency,30 MARMADUKE ST,M6R 1T2,4,(416) 532-3945,Public Elementary School,Howard Public School,0,0,0,65,120,185,Y,29NOV24,Y,"{""coordinates"": [[308650.3561566821, 4834498.301359786]], ""type"": ""MultiPoint""}"
133,1466,Heart Beatz Child Care - Cliffcrest Site,Non Profit Agency,2938 EGLINTON AVE E,M1J 2E4,21,(416) 267-6293,Commercial Building,Torrance Plaza,10,20,24,0,0,54,Y,29NOV24,Y,"{""coordinates"": [[326087.9140177065, 4844469.237361431]], ""type"": ""MultiPoint""}"
134,1467,Earl Haig Community Day Care (15 Earl Haig Avenue),Non Profit Agency,15 EARL HAIG AVE,M4C 1E2,19,(416) 694-9572x101,Public Elementary School,Earl Haig Public School,10,15,46,65,120,256,Y,29NOV24,Y,"{""coordinates"": [[319212.15198856394, 4837946.11457106]], ""type"": ""MultiPoint""}"
135,1477,Yonge Hearts Child Care Centre,Non Profit Agency,5176 YONGE ST,M2N 5P6,18,(416) 730-8898,Purpose Built,Yonge Hearts Child Care Centre,20,30,64,0,0,114,Y,29NOV24,Y,"{""coordinates"": [[311697.0301886767, 4847793.1326048905]], ""type"": ""MultiPoint""}"
136,1482,East Toronto Village Children's Centre,Non Profit Agency,43 KIMBERLEY AVE,M4E 2Z4,19,(416) 694-1733,Place of Worship,St. Saviour's Anglican Church,0,20,32,0,0,52,Y,29NOV24,Y,"{""coordinates"": [[321110.1130169652, 4838114.810222246]], ""type"": ""MultiPoint""}"
137,1484,Phoenix Child Centre,Non Profit Agency,625 SENECA HILL DR,M2J 2W6,17,(416) 492-8888,Public Elementary School,Seneca Hill Public School,0,0,30,52,30,112,Y,29NOV24,Y,"{""coordinates"": [[316847.9989090901, 4850111.773601363]], ""type"": ""MultiPoint""}"
138,1486,Scarborough Village Day Nursery 1,Commercial Agency,215 MARKHAM RD,M1J 3C4,24,(416) 261-5048,High Rise Apartment,,6,15,24,13,15,73,Y,29NOV24,Y,"{""coordinates"": [[327451.0389600322, 4845007.657824499]], ""type"": ""MultiPoint""}"
139,1488,Esterbrooke Child Care,Commercial Agency,35 ESTERBROOKE AVE,M2J 2C6,17,(416) 492-1109,High Rise Apartment,Esterbrooke Properties Inc,0,0,24,10,20,54,N,29NOV24,Y,"{""coordinates"": [[316862.08045485086, 4848731.15178783]], ""type"": ""MultiPoint""}"
140,1491,Les Bouts D'Choux,Non Profit Agency,98 ESSEX ST,M6G 1T3,11,(416) 960-9929,Catholic Elementary (French),Ecole Sacre Coeur,10,10,40,26,45,131,Y,29NOV24,Y,"{""coordinates"": [[310912.0128412172, 4836436.500003635]], ""type"": ""MultiPoint""}"
141,1495,Pleasant Child Care Of North York,Non Profit Agency,288 PLEASANT AVE,M2R 2R1,18,(416) 733-2280,Public Elementary School,Pleasant Public School,0,10,24,26,45,105,Y,29NOV24,Y,"{""coordinates"": [[310067.09741234756, 4850000.353162772]], ""type"": ""MultiPoint""}"
142,1496,Main Square Day Care Centre,Non Profit Agency,265 MAIN ST,M4C 4X3,19,(416) 691-3909,High Rise Apartment,,0,15,24,0,26,65,Y,29NOV24,Y,"{""coordinates"": [[320926.6514687581, 4838666.899007607]], ""type"": ""MultiPoint""}"
143,1498,McMurrich Sprouts,Non Profit Agency,115 WINONA DR,M6G 3S8,12,(416) 656-7957,Public Elementary School,McMurrich Public School,10,15,40,52,60,177,Y,29NOV24,Y,"{""coordinates"": [[310358.77372618363, 4837571.27512542]], ""type"": ""MultiPoint""}"
144,1500,Faywood Boulevard Child Care Centre,Non Profit Agency,95 FAYWOOD BLVD,M3H 2X5,6,(416) 633-8420,Public Elementary School,Faywood Public School,0,0,24,52,80,156,Y,29NOV24,Y,"{""coordinates"": [[309093.6734518123, 4844433.673929248]], ""type"": ""MultiPoint""}"
145,1504,Fenside Drive Children's Centre,Non Profit Agency,131 FENSIDE DR,M3A 2V9,16,(416) 444-2441,Public Elementary School,Fenside Public School,0,15,48,39,75,177,Y,29NOV24,Y,"{""coordinates"": [[318557.80638993834, 4847194.347763257]], ""type"": ""MultiPoint""}"
146,1507,Cougar Court Child Care Centre 25,Commercial Agency,3225 EGLINTON AVE E,M1J 2H7,24,(416) 267-0366,Other,,0,0,16,0,60,76,Y,29NOV24,Y,"{""coordinates"": [[327659.67886245716, 4844868.032409072]], ""type"": ""MultiPoint""}"
147,1509,Scarborough Village Day Nursery 2,Commercial Agency,155 MARKHAM RD,M1M 3A1,24,(416) 267-8881,Place of Worship,Christ Church,0,0,16,0,15,31,Y,29NOV24,Y,"{""coordinates"": [[327529.6971716955, 4844684.059206892]], ""type"": ""MultiPoint""}"
148,1520,Birds And Bees Day Care Centre,Commercial Agency,720 KENNEDY RD,M1K 2B7,20,(416) 261-5741,High Rise Apartment,,0,15,40,0,30,85,Y,29NOV24,Y,"{""coordinates"": [[323542.64531363593, 4843316.549203541]], ""type"": ""MultiPoint""}"
149,1521,Cliffwood Community Child Care,Non Profit Agency,140 CLIFFWOOD RD,M2H 2E4,17,(416) 490-8848,Public Elementary School,Cliffwood Public School,0,15,24,39,50,128,Y,29NOV24,Y,"{""coordinates"": [[316058.6899384547, 4851823.702454644]], ""type"": ""MultiPoint""}"
150,1522,Finch Flyers Child Care Program,Non Profit Agency,277 FINCH AVE E,M2N 4S3,18,(416) 225-8778,Public Elementary School,Finch Public School,0,10,24,52,60,146,Y,29NOV24,Y,"{""coordinates"": [[313253.66051433963, 4849323.45937722]], ""type"": ""MultiPoint""}"
151,1525,Hilltop Daycare Centre,Non Profit Agency,160 NORTH BONNINGTON AVE,M1K 1Y1,20,(416) 266-1085,Purpose Built,,10,15,32,0,15,72,Y,29NOV24,Y,"{""coordinates"": [[323660.3142006623, 4841724.2499264795]], ""type"": ""MultiPoint""}"
152,1529,George Brown - Fashion District/Ryerson Child Care Centre,Non Profit Agency,96 DENISON AVE,M5T 1E4,10,(416) 415-5000x4616,Public Elementary School,Ryerson Public School,0,0,0,26,30,56,Y,29NOV24,Y,"{""coordinates"": [[312674.93801837467, 4834596.855051265]], ""type"": ""MultiPoint""}"
153,1531,Today's Child Tomorrow's Future Children's Centre (290 Blantyre),Non Profit Agency,290 BLANTYRE AVE,M1N 2S4,20,(416) 698-0069,Public Elementary School,Blantyre Public School,0,0,32,39,45,116,Y,29NOV24,Y,"{""coordinates"": [[322225.0760015428, 4838372.9186658235]], ""type"": ""MultiPoint""}"
154,1533,John A. Leslie Childcare - Scarborough,Non Profit Agency,459 MIDLAND AVE,M1N 4A7,20,(416) 261-3238,Public Elementary School,John A. Leslie Public School,0,15,24,26,30,95,Y,29NOV24,Y,"{""coordinates"": [[325021.62657412456, 4841602.58288108]], ""type"": ""MultiPoint""}"
155,1536,Dalemount Child Care,Non Profit Agency,101 ENGLEMOUNT AVE,M6B 4L5,8,(416) 781-9493,Public Elementary School,Glen Park Public School,0,0,32,26,55,113,Y,29NOV24,Y,"{""coordinates"": [[309977.9651626211, 4841475.684520374]], ""type"": ""MultiPoint""}"
156,1538,Kenlinton Child Care Centre (Operator: Stonehill) Facility #16008,Commercial Agency,2283 EGLINTON AVE E,M1K 2N4,20,(416) 759-4525,High Rise Apartment,Apartment Building,0,0,32,0,30,62,Y,29NOV24,Y,"{""coordinates"": [[323137.5357008253, 4843423.695182989]], ""type"": ""MultiPoint""}"
157,1539,Friends Day Care Centre,Non Profit Agency,60 LOWTHER AVE,M5R 1C7,11,(416) 922-7022,Church,Quakers Meeting House,0,0,16,0,0,16,Y,29NOV24,Y,"{""coordinates"": [[312964.01063552336, 4836736.342059086]], ""type"": ""MultiPoint""}"
158,1544,Kennedy Road Kiddy Kare - (Kennedy Road Church Of The Nazarene),Non Profit Agency,661 KENNEDY RD,M1K 2B8,20,(416) 261-1414,Church,,0,10,24,0,30,64,Y,29NOV24,Y,"{""coordinates"": [[323759.88986908796, 4842877.347643038]], ""type"": ""MultiPoint""}"
159,1547,Today's Child Tomorrow's Future Children's Centre,Non Profit Agency,725 DANFORTH RD,M1K 1G4,20,(416) 266-9888,Public Elementary School,Norman Cook Junior Public School,0,15,18,26,23,82,Y,29NOV24,Y,"{""coordinates"": [[324315.81946321216, 4842149.196200079]], ""type"": ""MultiPoint""}"
160,1548,Gan Yeladim Day Care Centre,Non Profit Agency,100 ELDER ST,M3H 5G7,6,(416) 638-1796,Synagogue,Beth Emeth Bais Yehuda Synagogue,0,15,32,10,0,57,Y,29NOV24,Y,"{""coordinates"": [[308494.25975535804, 4846744.421252983]], ""type"": ""MultiPoint""}"
161,1551,Don Valley Christian Child Care,Non Profit Agency,25 AXSMITH CRES,M2J 3K2,17,(416) 491-6485,Place of Worship,Don Valley Bible Chapel,10,15,24,0,0,49,Y,29NOV24,Y,"{""coordinates"": [[316696.2584049731, 4849864.857214376]], ""type"": ""MultiPoint""}"
162,1554,Pride In Heritage Children's Centre,Non Profit Agency,55 GATEWAY BLVD,M3C 1B4,16,(416) 467-5981,Public Elementary School,Gateway Public School,0,10,24,52,75,161,Y,29NOV24,Y,"{""coordinates"": [[318418.20500818844, 4841322.133448609]], ""type"": ""MultiPoint""}"
163,1559,St. Michael And All Angels Day Care Centre,Non Profit Agency,611 ST CLAIR AVE W,M6C 1A3,12,(416) 653-1424,Place of Worship,St. Michael's And All Angels Church,10,15,40,0,0,65,Y,29NOV24,Y,"{""coordinates"": [[311014.5715473776, 4838001.11024362]], ""type"": ""MultiPoint""}"
164,1562,Gateway Day Care Centre,Commercial Agency,100 LEEWARD GLENWAY,M3C 2Z1,16,(416) 424-2419,High Rise Apartment,,10,10,24,0,12,56,Y,29NOV24,Y,"{""coordinates"": [[318623.85921854613, 4841285.975017699]], ""type"": ""MultiPoint""}"
165,1566,Glen Cameron For Kids,Non Profit Agency,211 CAMERON AVE,M2N 1E8,18,(416) 225-5788,Public Elementary School,Cameron Public School,0,0,16,26,68,110,Y,29NOV24,Y,"{""coordinates"": [[311141.47919153434, 4846047.786056013]], ""type"": ""MultiPoint""}"
166,1567,Downsview Child Care Centre,Non Profit Agency,159 SIR WILLIAM HEARST AVE,M3M 0B7,6,(416) 235-5662,Office Building,Ontario Ministry Of Transportation Building D,10,20,24,0,0,54,Y,29NOV24,Y,"{""coordinates"": [[305840.2959873613, 4842562.489757001]], ""type"": ""MultiPoint""}"
167,1570,Ranchdale Rompers Day Care,Non Profit Agency,60 RANCHDALE CRES,M3A 2M3,16,(416) 441-1233,Public Elementary School,Ranchdale Public School,0,10,24,26,60,120,Y,29NOV24,Y,"{""coordinates"": [[319030.49264139065, 4845848.564513553]], ""type"": ""MultiPoint""}"
168,1577,Playhouse Child Care Centre,Non Profit Agency,15 GREENLAND RD,M3C 1N1,16,(416) 441-3170,Public Elementary School,Greenland Public School,10,10,32,26,0,78,Y,29NOV24,Y,"{""coordinates"": [[317807.1628971637, 4843751.790585571]], ""type"": ""MultiPoint""}"
169,1578,Rejoyce Caledon Community Child Care,Non Profit Agency,26 JOYCE PKY,M6B 2S9,8,(416) 789-1485,Public Elementary School,Joyce Public School,0,0,20,39,45,104,Y,29NOV24,Y,"{""coordinates"": [[307720.97740060405, 4841091.21209774]], ""type"": ""MultiPoint""}"
170,1580,Garderie La Farandole Gabrielle Roy,Non Profit Agency,14 PEMBROKE ST,M5A 2N7,13,(416) 363-1841,Public Elementary (French),Ecole Elementaire Gabrielle-Roy,10,10,32,52,45,149,Y,29NOV24,Y,"{""coordinates"": [[315098.8747029747, 4835189.071459061]], ""type"": ""MultiPoint""}"
171,1585,West Prep Children's Centre Of Toronto,Non Profit Agency,70 RIDGE HILL DR,M6C 2J6,8,(416) 783-4302,Public Elementary School,West Preparatory Public School,0,15,32,52,60,159,Y,29NOV24,Y,"{""coordinates"": [[310204.8147067214, 4840297.403683617]], ""type"": ""MultiPoint""}"
172,1588,Greenland Recreational After School Program,Non Profit Agency,15 GREENLAND RD,M3C 1N1,16,(416) 444-7427,Public Elementary School,Greenland Public School,0,0,0,0,45,45,Y,29NOV24,Y,"{""coordinates"": [[317807.1628971637, 4843751.790585571]], ""type"": ""MultiPoint""}"
